"","datetime","response","response_time","stim","total_responses","workerId","count_test_stimpres","response_test_response","response_time_test_response","st_corr","type","tq","DTF","DTAF","DTAN","DTN_byPhase","stimpresseq","DTPPm","DTPPsd"
"8397","Tue May 05 2020 07","down",1436,"p2sarr4.png",173,"1692",96,"down",1436,0,"sarr","new",7,11,10.8947368421053,11.3333333333333,172,11.9492385786802,3.51200011751749
"8398","Tue May 05 2020 07","down",2098,"p1sarrshacol1.png",174,"1692",97,"down",2098,0,"sarrshacol","fam",5,13.2,13.3684210526316,13.8888888888889,173,13.7171717171717,4.59538590932717
"8399","Tue May 05 2020 07","down",1423,"p3sarrshacol4.png",175,"1692",98,"down",1423,0,"sarrshacol","new",3,11.4,11.6315789473684,12.2222222222222,174,13.1658291457286,5.41114060223222
"8400","Tue May 05 2020 07","left",1944,"p5sarrshacol1.png",176,"1692",99,"left",1944,0,"sarrshacol","fam",3,10.2,10.8947368421053,11.3333333333333,175,11.95,4.7455347962598
"8401","Tue May 05 2020 07","None",3009,"p6sarr1.png",1,"1691",NA,NA,NA,0,"diffarr","x",11,17.2,18.1578947368421,18.3333333333333,1,16.5384615384615,4.8926947113489
"8402","Tue May 05 2020 07","None",3008,"prototype3.png",2,"1691",NA,NA,NA,0,"prototype","x",0,0,0,0,2,10.2962962962963,6.11313097932396
"8403","Tue May 05 2020 07","right",1336,"p3sarr1.png",3,"1691",NA,NA,NA,1,"sarr","x",7,12.6,13.4210526315789,13.4444444444444,3,12.1071428571429,4.97653222795483
"8404","Tue May 05 2020 07","right",2220,"p9sarr2.png",4,"1691",NA,NA,NA,1,"diffarr","x",15,21,15.2105263157895,15.8888888888889,4,20.6551724137931,5.34038429642451
"8405","Tue May 05 2020 07","right",2174,"p4sarr2.png",5,"1691",NA,NA,NA,1,"sarr","x",4,12,13.2631578947368,13.7777777777778,5,12.4,5.23647683611533
"8406","Tue May 05 2020 07","right",1185,"p4sarrshacol2.png",6,"1691",NA,NA,NA,1,"sarrshacol","x",3,11.2,12.2631578947368,12.6666666666667,6,11.3225806451613,5.34407520390069
"8407","Tue May 05 2020 07","right",2640,"p5sarrsha2.png",7,"1691",NA,NA,NA,1,"sarrsha","x",4,10.8,10.8947368421053,11.2222222222222,7,11.15625,4.77972448254418
"8408","Tue May 05 2020 07","right",1943,"p2sarr1.png",8,"1691",NA,NA,NA,1,"sarr","x",9,11,11.2105263157895,11.5555555555556,8,11.3030303030303,3.23539843455223
"8409","Tue May 05 2020 07","None",3013,"prototype4.png",9,"1691",NA,NA,NA,0,"prototype","x",0,0,0,0,9,10.7941176470588,6.27056331993993
"8410","Tue May 05 2020 07","right",1839,"p5sarrsha1.png",10,"1691",NA,NA,NA,1,"sarrsha","x",5,10.8,10.9473684210526,11.5555555555556,10,10.9142857142857,4.36140444576008
"8411","Tue May 05 2020 07","right",1662,"p5sarrcol1.png",11,"1691",NA,NA,NA,1,"sarrcol","x",3,10.6,11.6842105263158,12.1111111111111,11,10.6111111111111,4.69819283054835
"8412","Tue May 05 2020 07","right",1017,"p8sarr2.png",12,"1691",NA,NA,NA,1,"diffarr","x",21,18.6,15.2631578947368,15.2222222222222,12,17.9459459459459,3.51935873219623
"8413","Tue May 05 2020 07","right",1752,"p5sarrshacol2.png",13,"1691",NA,NA,NA,1,"sarrshacol","x",3,10.6,10.8421052631579,11.1111111111111,13,10.6052631578947,5.05932093341138
"8414","Tue May 05 2020 07","right",1675,"p8sarr1.png",14,"1691",NA,NA,NA,1,"diffarr","x",22,18.8,14.6842105263158,15.4444444444444,14,17.8205128205128,4.01884897682353
"8415","Tue May 05 2020 07","right",1970,"p3sarrcol1.png",15,"1691",NA,NA,NA,1,"sarrcol","x",3,11.6,12.4736842105263,12.8888888888889,15,12.45,5.7465708838469
"8416","Tue May 05 2020 07","None",3012,"prototype1.png",16,"1691",NA,NA,NA,0,"prototype","x",0,0,0,0,16,13.4878048780488,5.9879961223247
"8417","Tue May 05 2020 07","right",2213,"p2sarr2.png",17,"1691",NA,NA,NA,1,"sarr","x",8,10.2,11.4736842105263,11.7777777777778,17,11.0238095238095,3.68575435068123
"8418","Tue May 05 2020 07","right",1266,"p3sarrsha2.png",18,"1691",NA,NA,NA,1,"sarrsha","x",4,11.6,11.6842105263158,12.3333333333333,18,12.1627906976744,5.33599739664988
"8419","Tue May 05 2020 07","right",2820,"prototype4.png",19,"1691",NA,NA,NA,0,"prototype","x",0,0,0,0,19,11.1818181818182,6.07424118056418
"8420","Tue May 05 2020 07","right",2807,"p3sarrsha1.png",20,"1691",NA,NA,NA,1,"sarrsha","x",4,11.6,11.8421052631579,12.3333333333333,20,11.9333333333333,5.54485838822368
"8421","Tue May 05 2020 07","None",3013,"prototype2.png",21,"1691",NA,NA,NA,0,"prototype","x",0,0,0,0,21,10.6739130434783,4.89014586388262
"8422","Tue May 05 2020 07","None",3009,"p4sarrcol2.png",22,"1691",NA,NA,NA,0,"sarrcol","x",4,12,12.7368421052632,13.1111111111111,22,12.1063829787234,5.11703906636059
"8423","Tue May 05 2020 07","None",3010,"p5sarrshacol1.png",23,"1691",NA,NA,NA,0,"sarrshacol","x",3,10.2,10.8947368421053,11.3333333333333,23,10.6458333333333,4.78690404693994
"8424","Tue May 05 2020 07","None",3015,"prototype2.png",24,"1691",NA,NA,NA,0,"prototype","x",0,0,0,0,24,10.4897959183673,4.98799579398543
"8425","Tue May 05 2020 07","right",1998,"p4sarrsha2.png",25,"1691",NA,NA,NA,1,"sarrsha","x",4,11.6,11.8421052631579,12.2222222222222,25,11.64,4.81816291521478
"8426","Tue May 05 2020 07","right",2061,"p9sarr1.png",26,"1691",NA,NA,NA,1,"diffarr","x",18,20.6,15.1578947368421,15.5555555555556,26,19.9411764705882,4.28677857933382
"8427","Tue May 05 2020 07","left",1767,"prototype1.png",27,"1691",NA,NA,NA,1,"prototype","x",0,0,0,0,27,13.6346153846154,5.81758270045398
"8428","Tue May 05 2020 07","right",2110,"p4sarrcol1.png",28,"1691",NA,NA,NA,1,"sarrcol","x",4,12.6,12.6315789473684,13.5555555555556,28,12.5471698113208,5.19454609602095
"8429","Tue May 05 2020 07","None",3014,"prototype4.png",29,"1691",NA,NA,NA,0,"prototype","x",0,0,0,0,29,10.9259259259259,6.08075172814309
"8430","Tue May 05 2020 07","None",3010,"prototype5.png",30,"1691",NA,NA,NA,0,"prototype","x",0,0,0,0,30,10.3090909090909,5.45307499820303
"8431","Tue May 05 2020 07","None",3010,"p5sarrcol2.png",31,"1691",NA,NA,NA,0,"sarrcol","x",4,11.2,11.5263157894737,11.8888888888889,31,11.4107142857143,4.36838553790668
"8432","Tue May 05 2020 07","None",3009,"p2sarrsha2.png",32,"1691",NA,NA,NA,0,"sarrsha","x",5,9.4,10,10.4444444444444,32,10.5263157894737,3.84570847623822
"8433","Tue May 05 2020 07","None",3012,"p5sarr1.png",33,"1691",NA,NA,NA,0,"sarr","x",6,12.2,12.4210526315789,12.6666666666667,33,11.9827586206897,4.36690656623859
"8434","Tue May 05 2020 07","left",2919,"p3sarrshacol1.png",34,"1691",NA,NA,NA,0,"sarrshacol","x",2,11,11.4736842105263,11.7777777777778,34,12.0508474576271,5.60917883477319
"8435","Tue May 05 2020 07","left",1462,"prototype1.png",35,"1691",NA,NA,NA,1,"prototype","x",0,0,0,0,35,13.7,5.80560804272582
"8436","Tue May 05 2020 07","right",2173,"p4sarrshacol1.png",36,"1691",NA,NA,NA,1,"sarrshacol","x",3,11.4,12.0526315789474,12.6666666666667,36,11.5573770491803,4.89736184138608
"8437","Tue May 05 2020 07","right",1783,"prototype3.png",37,"1691",NA,NA,NA,0,"prototype","x",0,0,0,0,37,11.6612903225806,6.08934449186122
"8438","Tue May 05 2020 07","right",2611,"prototype3.png",38,"1691",NA,NA,NA,0,"prototype","x",0,0,0,0,38,11.4761904761905,6.21615258784658
"8439","Tue May 05 2020 07","right",1495,"p7sarr1.png",39,"1691",NA,NA,NA,1,"diffarr","x",17,17.8,15.8421052631579,16.8888888888889,39,17.5,3.07059789431495
"8440","Tue May 05 2020 07","right",2170,"p1sarrsha1.png",40,"1691",NA,NA,NA,1,"sarrsha","x",4,13,13.2105263157895,13.8888888888889,40,14.0769230769231,4.88079044670178
"8441","Tue May 05 2020 07","None",3015,"prototype5.png",41,"1691",NA,NA,NA,0,"prototype","x",0,0,0,0,41,10.3636363636364,5.54599332473832
"8442","Tue May 05 2020 07","right",929,"p3sarrshacol2.png",42,"1691",NA,NA,NA,1,"sarrshacol","x",3,11.4,11.4736842105263,11.8888888888889,42,12.044776119403,5.72192178942264
"8443","Tue May 05 2020 07","right",1745,"p3sarrcol2.png",43,"1691",NA,NA,NA,1,"sarrcol","x",3,12,12.2631578947368,12.7777777777778,43,12.6323529411765,5.52579949443316
"8444","Tue May 05 2020 07","right",2675,"p3sarr2.png",44,"1691",NA,NA,NA,1,"sarr","x",5,12.2,13.8421052631579,14.2222222222222,44,12.5942028985507,5.29516661010917
"8445","Tue May 05 2020 07","right",1281,"p2sarrsha1.png",45,"1691",NA,NA,NA,1,"sarrsha","x",4,9.8,9.63157894736842,10,45,10.9428571428571,3.91535703403071
"8446","Tue May 05 2020 07","right",1874,"p4sarrsha1.png",46,"1691",NA,NA,NA,1,"sarrsha","x",5,11.8,12.2105263157895,12.6666666666667,46,12.056338028169,4.34211049390126
"8447","Tue May 05 2020 07","right",1024,"p1sarrcol1.png",47,"1691",NA,NA,NA,1,"sarrcol","x",4,13,13.5789473684211,14.1111111111111,47,14.0277777777778,4.53770501720431
"8448","Tue May 05 2020 07","right",2720,"p1sarrsha2.png",48,"1691",NA,NA,NA,1,"sarrsha","x",4,13,13.5789473684211,14.2222222222222,48,13.9452054794521,4.82438945751142
"8449","Tue May 05 2020 07","right",1567,"p7sarr2.png",49,"1691",NA,NA,NA,1,"diffarr","x",15,16.4,15.7894736842105,16.3333333333333,49,16.3918918918919,3.2385417298682
"8450","Tue May 05 2020 07","right",1945,"p4sarr1.png",50,"1691",NA,NA,NA,1,"sarr","x",6,12,12.7368421052632,13.2222222222222,50,12.56,4.30034568063696
"8451","Tue May 05 2020 07","right",824,"p10sarr1.png",51,"1691",NA,NA,NA,1,"diffarr","x",18,17.6,14.8421052631579,14.7777777777778,51,17.3421052631579,2.95545882091178
"8452","Tue May 05 2020 07","right",1683,"prototype3.png",52,"1691",NA,NA,NA,0,"prototype","x",0,0,0,0,52,11.4935064935065,6.2103974290645
"8453","Tue May 05 2020 07","right",2082,"p1sarr1.png",53,"1691",NA,NA,NA,1,"sarr","x",8,13.8,13.7894736842105,14.3333333333333,53,14.4871794871795,4.06679167634568
"8454","Tue May 05 2020 07","right",1492,"p1sarrcol2.png",54,"1691",NA,NA,NA,1,"sarrcol","x",3,12.8,13.8421052631579,14.4444444444444,54,13.746835443038,4.9625994905234
"8455","Tue May 05 2020 07","right",2748,"p2sarrcol2.png",55,"1691",NA,NA,NA,1,"sarrcol","x",2,9.8,10.7894736842105,11,55,11.2,4.13199924026118
"8456","Tue May 05 2020 07","right",2840,"prototype4.png",56,"1691",NA,NA,NA,0,"prototype","x",0,0,0,0,56,11.6049382716049,5.70674822544696
"8457","Tue May 05 2020 07","right",2475,"p2sarrshacol1.png",57,"1691",NA,NA,NA,1,"sarrshacol","x",2,9.4,9.8421052631579,10.4444444444444,57,10.8658536585366,4.18628623867826
"8458","Tue May 05 2020 07","left",2820,"prototype5.png",58,"1691",NA,NA,NA,1,"prototype","x",0,0,0,0,58,10.8192771084337,5.45747323449243
"8459","Tue May 05 2020 07","None",3015,"prototype2.png",59,"1691",NA,NA,NA,0,"prototype","x",0,0,0,0,59,10.6309523809524,4.55959140503156
"8460","Tue May 05 2020 07","None",3009,"prototype5.png",60,"1691",NA,NA,NA,0,"prototype","x",0,0,0,0,60,10.6941176470588,5.51841835823188
"8461","Tue May 05 2020 07","right",1946,"p1sarrshacol2.png",61,"1691",NA,NA,NA,1,"sarrshacol","x",3,12.8,13.3684210526316,13.7777777777778,61,13.6627906976744,5.02841447380614
"8462","Tue May 05 2020 07","right",2033,"p2sarrcol1.png",62,"1691",NA,NA,NA,1,"sarrcol","x",2,10.4,10.5263157894737,11.2222222222222,62,11.3563218390805,4.26989736681365
"8463","Tue May 05 2020 07","right",2731,"p5sarr2.png",63,"1691",NA,NA,NA,1,"sarr","x",10,13,12.5263157894737,13.3333333333333,63,13.1931818181818,2.97830451862173
"8464","Tue May 05 2020 07","right",1775,"p10sarr2.png",64,"1691",NA,NA,NA,1,"diffarr","x",17,17.2,14.9473684210526,15.2222222222222,64,16.8876404494382,2.85417637477876
"8465","Tue May 05 2020 07","left",1501,"prototype1.png",65,"1691",NA,NA,NA,1,"prototype","x",0,0,0,0,65,13.4,5.68024370421955
"8466","Tue May 05 2020 07","right",2548,"prototype4.png",66,"1691",NA,NA,NA,0,"prototype","x",0,0,0,0,66,11.6483516483516,5.61619409757499
"8467","Tue May 05 2020 07","right",2499,"p2sarrshacol2.png",67,"1691",NA,NA,NA,1,"sarrshacol","x",3,9.6,9.78947368421053,10.2222222222222,67,10.75,4.05355630049944
"8468","Tue May 05 2020 07","right",1136,"p1sarr2.png",68,"1691",NA,NA,NA,1,"sarr","x",8,14.2,14.3684210526316,14.7777777777778,68,14.4301075268817,4.0416253980147
"8469","Tue May 05 2020 07","right",1789,"p6sarr2.png",69,"1691",NA,NA,NA,1,"diffarr","x",12,16.2,17.6315789473684,17.8888888888889,69,16.3297872340426,3.8279905671515
"8470","Tue May 05 2020 07","right",1684,"prototype2.png",70,"1691",NA,NA,NA,0,"prototype","x",0,0,0,0,70,10.5052631578947,4.63537205973144
"8471","Tue May 05 2020 07","right",1745,"p1sarrshacol1.png",71,"1691",NA,NA,NA,1,"sarrshacol","x",5,13.2,13.3684210526316,13.8888888888889,71,13.5833333333333,4.6172825607292
"8472","Tue May 05 2020 07","left",2113,"prototype1.png",72,"1691",NA,NA,NA,1,"prototype","x",0,0,0,0,72,13.1134020618557,5.73889559762263
"8473","Tue May 05 2020 07","None",3015,"prototype5.png",73,"1691",NA,NA,NA,0,"prototype","x",0,0,0,0,73,11.0204081632653,5.49785261141474
"8474","Tue May 05 2020 07","right",2850,"prototype3.png",74,"1691",NA,NA,NA,0,"prototype","x",0,0,0,0,74,11.9191919191919,5.8583217762615
"8475","Tue May 05 2020 07","right",2319,"prototype2.png",75,"1691",NA,NA,NA,0,"prototype","x",0,0,0,0,75,10.44,4.64349224205449
"8476","Tue May 05 2020 07","None",3014,"p5sarrsha3.png",76,"1691",0,"None",3014,0,"sarrsha","new",5,10,10.8421052631579,11.2222222222222,76,11.1782178217822,4.24121689990965
"8477","Tue May 05 2020 07","right",2208,"p2sarrshacol1.png",77,"1691",1,"right",2208,0,"sarrshacol","fam",2,9.4,9.8421052631579,10.4444444444444,77,10.4607843137255,4.38194217220442
"8478","Tue May 05 2020 07","None",3004,"p4sarr4.png",78,"1691",2,"None",3004,0,"sarr","new",9,13.6,13.0526315789474,13.2222222222222,78,13.7766990291262,3.74147931013073
"8479","Tue May 05 2020 07","down",2305,"p5sarrsha2.png",79,"1691",3,"down",2305,0,"sarrsha","fam",4,10.8,10.8947368421053,11.2222222222222,79,11.5480769230769,4.6714996400759
"8480","Tue May 05 2020 07","left",2238,"p7sarr2.png",80,"1691",4,"left",2238,0,"diffarr","fam",15,16.4,15.7894736842105,16.3333333333333,80,16.3904761904762,3.40953199499703
"8481","Tue May 05 2020 07","right",2062,"p1sarrsha4.png",81,"1691",5,"right",2062,0,"sarrsha","new",4,12.6,13.3157894736842,13.8888888888889,81,13.1792452830189,4.6430637869557
"8482","Tue May 05 2020 07","down",1541,"p3sarrcol2.png",82,"1691",6,"down",1541,0,"sarrcol","fam",3,12,12.2631578947368,12.7777777777778,82,12.9906542056075,5.13863524775663
"8483","Tue May 05 2020 07","right",1618,"p3sarrcol3.png",83,"1691",7,"right",1618,0,"sarrcol","new",2,11.4,12.2105263157895,12.6666666666667,83,12.5092592592593,5.64278609909979
"8484","Tue May 05 2020 07","left",2294,"p1sarrsha1.png",84,"1691",8,"left",2294,0,"sarrsha","fam",4,13,13.2105263157895,13.8888888888889,84,13.4128440366972,5.03361112032261
"8485","Tue May 05 2020 07","down",1602,"p4sarr1.png",85,"1691",9,"down",1602,0,"sarr","fam",6,12,12.7368421052632,13.2222222222222,85,12.5818181818182,4.22396356796784
"8486","Tue May 05 2020 07","right",1907,"p9sarr2.png",86,"1691",10,"right",1907,0,"diffarr","fam",15,21,15.2105263157895,15.8888888888889,86,20.2882882882883,4.62873905348154
"8487","Tue May 05 2020 07","left",1717,"p1sarr2.png",87,"1691",11,"left",1717,0,"sarr","fam",8,14.2,14.3684210526316,14.7777777777778,87,14.2410714285714,4.2685641945671
"8488","Tue May 05 2020 07","right",1803,"p3sarrcol4.png",88,"1691",12,"right",1803,0,"sarrcol","new",2,10.8,12.4736842105263,13.4444444444444,88,12.2212389380531,5.48330992531352
"8489","Tue May 05 2020 07","down",1555,"p2sarrshacol2.png",89,"1691",13,"down",1555,0,"sarrshacol","fam",3,9.6,9.78947368421053,10.2222222222222,89,10.6929824561404,4.21150382613688
"8490","Tue May 05 2020 07","right",2032,"p6sarr1.png",90,"1691",14,"right",2032,0,"diffarr","fam",11,17.2,18.1578947368421,18.3333333333333,90,16.8260869565217,4.37949942978991
"8491","Tue May 05 2020 07","left",1421,"p4sarrshacol3.png",91,"1691",15,"left",1421,0,"sarrshacol","new",4,11.8,11.8947368421053,12.6666666666667,91,12.5431034482759,4.45536753254711
"8492","Tue May 05 2020 07","down",1837,"p4sarrshacol4.png",92,"1691",16,"down",1837,0,"sarrshacol","new",3,11.2,11.7368421052632,12.2222222222222,92,12.1452991452991,4.88005256695995
"8493","Tue May 05 2020 07","right",1374,"p2sarrcol1.png",93,"1691",17,"right",1374,0,"sarrcol","fam",2,10.4,10.5263157894737,11.2222222222222,93,11.2881355932203,4.35811786968557
"8494","Tue May 05 2020 07","down",1644,"p1sarr4.png",94,"1691",18,"down",1644,0,"sarr","new",8,13.4,14.6315789473684,15.1111111111111,94,13.781512605042,3.86457107025387
"8495","Tue May 05 2020 07","left",1355,"p10sarr1.png",95,"1691",19,"left",1355,0,"diffarr","fam",18,17.6,14.8421052631579,14.7777777777778,95,17.0083333333333,3.28862524809516
"8496","Tue May 05 2020 07","right",1718,"p8sarr3.png",96,"1691",20,"right",1718,0,"diffarr","new",22,18.2,15.2631578947368,15.6666666666667,96,17.7768595041322,3.31784971355893
"8497","Tue May 05 2020 07","right",2643,"p9sarr4.png",97,"1691",21,"right",2643,0,"diffarr","new",14,20.6,15.3684210526316,15.8888888888889,97,19.7459016393443,4.59888861063792
"8498","Tue May 05 2020 07","down",1517,"p5sarrcol2.png",98,"1691",22,"down",1517,0,"sarrcol","fam",4,11.2,11.5263157894737,11.8888888888889,98,12.2682926829268,4.52510876734002
"8499","Tue May 05 2020 07","right",1146,"p7sarr4.png",99,"1691",23,"right",1146,0,"diffarr","new",17,18,15.9473684210526,16.3333333333333,99,17.4435483870968,2.94475534714689
"8500","Tue May 05 2020 07","right",2037,"p3sarrsha3.png",100,"1691",24,"right",2037,0,"sarrsha","new",3,11.2,11.3684210526316,12.2222222222222,100,12.8,5.37467178292717
"8501","Tue May 05 2020 07","down",1956,"p8sarr4.png",101,"1691",25,"down",1956,0,"diffarr","new",22,18.8,15.1052631578947,15.6666666666667,101,18,3.39882332579968
"8502","Tue May 05 2020 07","left",1635,"p2sarrshacol4.png",102,"1691",26,"left",1635,0,"sarrshacol","new",4,10.2,10,10.3333333333333,102,11.4488188976378,4.18938314476109
"8503","Tue May 05 2020 07","left",1250,"p4sarrshacol1.png",103,"1691",27,"left",1250,0,"sarrshacol","fam",3,11.4,12.0526315789474,12.6666666666667,103,12.484375,4.69877580806833
"8504","Tue May 05 2020 07","left",1673,"p1sarrshacol3.png",104,"1691",28,"left",1673,0,"sarrshacol","new",4,13,13.4736842105263,14.1111111111111,104,13.5736434108527,4.79546529578734
"8505","Tue May 05 2020 07","down",1352,"p2sarrsha1.png",105,"1691",29,"down",1352,0,"sarrsha","fam",4,9.8,9.63157894736842,10,105,11.0230769230769,4.20310956245932
"8506","Tue May 05 2020 07","right",1792,"p3sarr2.png",106,"1691",30,"right",1792,0,"sarr","fam",5,12.2,13.8421052631579,14.2222222222222,106,13.6106870229008,5.17177624461546
"8507","Tue May 05 2020 07","right",1886,"p3sarrshacol3.png",107,"1691",31,"right",1886,0,"sarrshacol","new",5,11.6,11.6315789473684,12.1111111111111,107,12.9318181818182,5.10678815094167
"8508","Tue May 05 2020 07","down",1762,"p2sarrcol4.png",108,"1691",32,"down",1762,0,"sarrcol","new",2,10.4,10.4736842105263,10.8888888888889,108,11.5187969924812,4.64595213805327
"8509","Tue May 05 2020 07","left",1375,"p5sarrcol1.png",109,"1691",33,"left",1375,0,"sarrcol","fam",3,10.6,11.6842105263158,12.1111111111111,109,12.1119402985075,4.68024234280516
"8510","Tue May 05 2020 07","left",1987,"p8sarr2.png",110,"1691",34,"left",1987,0,"diffarr","fam",21,18.6,15.2631578947368,15.2222222222222,110,17.8814814814815,3.41212030166181
"8511","Tue May 05 2020 07","down",1860,"p5sarr3.png",111,"1691",35,"down",1860,0,"sarr","new",7,11.6,12.0526315789474,12.5555555555556,111,12.4485294117647,3.89457334313458
"8512","Tue May 05 2020 07","left",1179,"p7sarr1.png",112,"1691",36,"left",1179,0,"diffarr","fam",17,17.8,15.8421052631579,16.8888888888889,112,17.1386861313869,3.26789751115441
"8513","Tue May 05 2020 07","left",1570,"p1sarrcol4.png",113,"1691",37,"left",1570,0,"sarrcol","new",5,14,13.8421052631579,14.4444444444444,113,14.4130434782609,4.37599333602417
"8514","Tue May 05 2020 07","down",2234,"p3sarrsha4.png",114,"1691",38,"down",2234,0,"sarrsha","new",4,11.6,11.6842105263158,12,114,13.0071942446043,5.27297787724163
"8515","Tue May 05 2020 07","down",1849,"p3sarr1.png",115,"1691",39,"down",1849,0,"sarr","fam",7,12.6,13.4210526315789,13.4444444444444,115,13.6071428571429,4.92051414019973
"8516","Tue May 05 2020 07","left",1322,"p2sarrsha3.png",116,"1691",40,"left",1322,0,"sarrsha","new",5,10,9.8421052631579,10.4444444444444,116,11.1560283687943,4.0905530327176
"8517","Tue May 05 2020 07","down",1723,"p9sarr3.png",117,"1691",41,"down",1723,0,"diffarr","new",17,21.6,15.1578947368421,15.2222222222222,117,20.5140845070423,4.23885424686215
"8518","Tue May 05 2020 07","left",1903,"p10sarr4.png",118,"1691",42,"left",1903,0,"diffarr","new",17,17.6,14.7894736842105,15.7777777777778,118,17.0909090909091,2.88978066059091
"8519","Tue May 05 2020 07","right",1982,"p4sarrcol1.png",119,"1691",43,"right",1982,0,"sarrcol","fam",4,12.6,12.6315789473684,13.5555555555556,119,13.5277777777778,4.56950127260535
"8520","Tue May 05 2020 07","down",1314,"p5sarrshacol4.png",120,"1691",44,"down",1314,0,"sarrshacol","new",2,9.6,10.7368421052632,11.2222222222222,120,11.6137931034483,5.14536766704953
"8521","Tue May 05 2020 07","right",1911,"p3sarr3.png",121,"1691",45,"right",1911,0,"sarr","new",8,13.2,13.3157894736842,13.6666666666667,121,13.958904109589,4.37686190895394
"8522","Tue May 05 2020 07","left",1247,"p2sarr3.png",122,"1691",46,"left",1247,0,"sarr","new",10,11.8,11.3157894736842,11.2222222222222,122,12.6802721088435,3.23716939298429
"8523","Tue May 05 2020 07","left",1935,"p4sarr2.png",123,"1691",47,"left",1935,0,"sarr","fam",4,12,13.2631578947368,13.7777777777778,123,13.0472972972973,4.52857061658316
"8524","Tue May 05 2020 07","right",1675,"p2sarrshacol3.png",124,"1691",48,"right",1675,0,"sarrshacol","new",4,9.8,10.2105263157895,10.5555555555556,124,11.3087248322148,4.22972002277555
"8525","Tue May 05 2020 07","left",1203,"p2sarrcol2.png",125,"1691",49,"left",1203,0,"sarrcol","fam",2,9.8,10.7894736842105,11,125,11.26,4.58686481804951
"8526","Tue May 05 2020 07","left",1008,"p4sarrsha3.png",126,"1691",50,"left",1008,0,"sarrsha","new",4,11.8,12.2631578947368,12.7777777777778,126,12.8145695364238,4.35492667142235
"8527","Tue May 05 2020 07","left",1756,"p4sarrsha1.png",127,"1691",51,"left",1756,0,"sarrsha","fam",5,11.8,12.2105263157895,12.6666666666667,127,12.7171052631579,4.26042587672852
"8528","Tue May 05 2020 07","right",1917,"p5sarrshacol3.png",128,"1691",52,"right",1917,0,"sarrshacol","new",5,10.8,11,11.4444444444444,128,12.1830065359477,4.58750865264741
"8529","Tue May 05 2020 07","down",1770,"p5sarrshacol2.png",129,"1691",53,"down",1770,0,"sarrshacol","fam",3,10.6,10.8421052631579,11.1111111111111,129,11.9935064935065,4.87154838861033
"8530","Tue May 05 2020 07","left",1187,"p1sarrsha3.png",130,"1691",54,"left",1187,0,"sarrsha","new",4,12.8,13.6842105263158,14.3333333333333,130,13.7032258064516,4.5629424795911
"8531","Tue May 05 2020 07","right",2783,"p3sarrshacol2.png",131,"1691",55,"right",2783,0,"sarrshacol","fam",3,11.4,11.4736842105263,11.8888888888889,131,12.8461538461538,5.49856737488763
"8532","Tue May 05 2020 07","right",1568,"p10sarr2.png",132,"1691",56,"right",1568,0,"diffarr","fam",17,17.2,14.9473684210526,15.2222222222222,132,16.7324840764331,3.15493542053679
"8533","Tue May 05 2020 07","left",1172,"p5sarrcol3.png",133,"1691",57,"left",1172,0,"sarrcol","new",3,11.2,11.4736842105263,11.8888888888889,133,12.493670886076,4.57457225099016
"8534","Tue May 05 2020 07","left",1645,"p5sarr4.png",134,"1691",58,"left",1645,0,"sarr","new",9,12.8,12.8947368421053,13.3333333333333,134,13.1823899371069,3.42709853646379
"8535","Tue May 05 2020 07","left",2045,"p3sarrsha1.png",135,"1691",59,"left",2045,0,"sarrsha","fam",4,11.6,11.8421052631579,12.3333333333333,135,13.04375,5.36860999425738
"8536","Tue May 05 2020 07","down",2256,"p5sarr1.png",136,"1691",60,"down",2256,0,"sarr","fam",6,12.2,12.4210526315789,12.6666666666667,136,12.7515527950311,4.37039908918599
"8537","Tue May 05 2020 07","left",953,"p1sarrcol2.png",137,"1691",61,"left",953,0,"sarrcol","fam",3,12.8,13.8421052631579,14.4444444444444,137,13.8395061728395,4.59531706034032
"8538","Tue May 05 2020 07","left",1556,"p6sarr4.png",138,"1691",62,"left",1556,0,"diffarr","new",12,16.8,17.7894736842105,17.8888888888889,138,16.8773006134969,3.34031307421401
"8539","Tue May 05 2020 07","left",786,"p6sarr3.png",139,"1691",63,"left",786,0,"diffarr","new",11,16.6,17.8421052631579,18.2222222222222,139,16.7621951219512,3.5253034588573
"8540","Tue May 05 2020 07","right",1656,"p4sarr3.png",140,"1691",64,"right",1656,0,"sarr","new",5,11,13.3157894736842,13.8888888888889,140,12.4969696969697,4.02677659991978
"8541","Tue May 05 2020 07","left",1075,"p1sarrsha2.png",141,"1691",65,"left",1075,0,"sarrsha","fam",4,13,13.5789473684211,14.2222222222222,141,13.8253012048193,4.60956432236921
"8542","Tue May 05 2020 07","left",1801,"p2sarrsha4.png",142,"1691",66,"left",1801,0,"sarrsha","new",4,10,10.1052631578947,10.4444444444444,142,11.3473053892216,4.11568867842818
"8543","Tue May 05 2020 07","down",1489,"p3sarrcol1.png",143,"1691",67,"down",1489,0,"sarrcol","fam",3,11.6,12.4736842105263,12.8888888888889,143,13.2440476190476,5.32252812809529
"8544","Tue May 05 2020 07","down",1487,"p2sarrsha2.png",144,"1691",68,"down",1487,0,"sarrsha","fam",5,9.4,10,10.4444444444444,144,11.0355029585799,4.06918368308895
