"batchId","batchTitle","count_study_sequence","count_test_sequence","datetime","response","response_study_response","response_test_response","response_time","response_time_study_response","response_time_test_response","stim","studyResultId","workerId","type","tq","DTF","DTAF","DTAN","DTN_byPhase","DTN"
74,"ELTE-krajcsi",74,82,"Wed Dec 09 2020 09:51:39 GMT+0100 (közép-európai téli idő)","down","left","down",2010,1561,2010,"p1sarrcol3.png",767,"1955","sarrcol","new",4,14,14,14.4444444444444,14.6262626262626
74,"ELTE-krajcsi",74,83,"Wed Dec 09 2020 09:51:39 GMT+0100 (közép-európai téli idő)","left","left","left",1239,1561,1239,"p4sarrsha4.png",767,"1955","sarrsha","new",5,12,12,12.3333333333333,13.4646464646465
74,"ELTE-krajcsi",74,84,"Wed Dec 09 2020 09:51:39 GMT+0100 (közép-európai téli idő)","down","left","down",2447,1561,2447,"p4sarrshacol2.png",767,"1955","sarrshacol","old",3,11.2,12.2631578947368,12.6666666666667,13.3131313131313
74,"ELTE-krajcsi",74,85,"Wed Dec 09 2020 09:51:39 GMT+0100 (közép-európai téli idő)","right","left","right",1193,1561,1193,"p3sarr4.png",767,"1955","sarr","new",5,12,13.4736842105263,13.7777777777778,14.2020202020202
74,"ELTE-krajcsi",74,86,"Wed Dec 09 2020 09:51:39 GMT+0100 (közép-európai téli idő)","None","left","None",3011,1561,3011,"p2sarr1.png",767,"1955","sarr","old",9,11,11.2105263157895,11.5555555555556,12.6262626262626
74,"ELTE-krajcsi",74,87,"Wed Dec 09 2020 09:51:39 GMT+0100 (közép-európai téli idő)","right","left","right",2312,1561,2312,"p3sarrshacol1.png",767,"1955","sarrshacol","old",2,11,11.4736842105263,11.7777777777778,13.7272727272727
74,"ELTE-krajcsi",74,88,"Wed Dec 09 2020 09:51:39 GMT+0100 (közép-európai téli idő)","right","left","right",1957,1561,1957,"p8sarr1.png",767,"1955","diffarr","old",22,18.8,14.6842105263158,15.4444444444444,17.7373737373737
74,"ELTE-krajcsi",74,89,"Wed Dec 09 2020 09:51:39 GMT+0100 (közép-európai téli idő)","None","left","None",3006,1561,3006,"p3sarrsha2.png",767,"1955","sarrsha","old",4,11.6,11.6842105263158,12.3333333333333,13.9191919191919
74,"ELTE-krajcsi",74,90,"Wed Dec 09 2020 09:51:39 GMT+0100 (közép-európai téli idő)","right","left","right",2139,1561,2139,"p1sarrcol1.png",767,"1955","sarrcol","old",4,13,13.5789473684211,14.1111111111111,14.2020202020202
74,"ELTE-krajcsi",74,91,"Wed Dec 09 2020 09:51:39 GMT+0100 (közép-európai téli idő)","None","left","None",3012,1561,3012,"p1sarrshacol4.png",767,"1955","sarrshacol","new",4,13.2,13.5789473684211,14,14.2626262626263
74,"ELTE-krajcsi",74,92,"Wed Dec 09 2020 09:51:39 GMT+0100 (közép-európai téli idő)","None","left","None",3012,1561,3012,"p4sarrcol4.png",767,"1955","sarrcol","new",3,11.4,12.5789473684211,13.1111111111111,13.5353535353535
74,"ELTE-krajcsi",74,93,"Wed Dec 09 2020 09:51:39 GMT+0100 (közép-európai téli idő)","right","left","right",2048,1561,2048,"p5sarrsha1.png",767,"1955","sarrsha","old",5,10.8,10.9473684210526,11.5555555555556,12.9191919191919
74,"ELTE-krajcsi",74,94,"Wed Dec 09 2020 09:51:39 GMT+0100 (közép-európai téli idő)","None","left","None",3011,1561,3011,"p1sarr3.png",767,"1955","sarr","new",7,13.4,13.7894736842105,14.3333333333333,14.1515151515152
74,"ELTE-krajcsi",74,95,"Wed Dec 09 2020 09:51:39 GMT+0100 (közép-európai téli idő)","right","left","right",1796,1561,1796,"p1sarr1.png",767,"1955","sarr","old",8,13.8,13.7894736842105,14.3333333333333,14.2222222222222
74,"ELTE-krajcsi",74,96,"Wed Dec 09 2020 09:51:39 GMT+0100 (közép-európai téli idő)","left","left","left",916,1561,916,"p2sarr4.png",767,"1955","sarr","new",7,11,10.8947368421053,11.3333333333333,12.3838383838384
74,"ELTE-krajcsi",74,97,"Wed Dec 09 2020 09:51:39 GMT+0100 (közép-európai téli idő)","left","left","left",1433,1561,1433,"p1sarrshacol1.png",767,"1955","sarrshacol","old",5,13.2,13.3684210526316,13.8888888888889,14.0909090909091
74,"ELTE-krajcsi",74,98,"Wed Dec 09 2020 09:51:39 GMT+0100 (közép-európai téli idő)","right","left","right",2612,1561,2612,"p3sarrshacol4.png",767,"1955","sarrshacol","new",3,11.4,11.6315789473684,12.2222222222222,13.8989898989899
74,"ELTE-krajcsi",74,99,"Wed Dec 09 2020 09:51:39 GMT+0100 (közép-európai téli idő)","right","left","right",1310,1561,1310,"p5sarrshacol1.png",767,"1955","sarrshacol","old",3,10.2,10.8947368421053,11.3333333333333,12.6666666666667
74,"ELTE-krajcsi",0,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","None","None","",3013,3013,NA,"p6sarr1.png",757,"1958","diffarr","study",11,17.2,18.1578947368421,18.3333333333333,17.0505050505051
74,"ELTE-krajcsi",1,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","left","left","",2025,2025,NA,"prototype3.png",757,"1958","prototype","study",0,0,0,0,0
74,"ELTE-krajcsi",2,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1242,1242,NA,"p3sarr1.png",757,"1958","sarr","study",7,12.6,13.4210526315789,13.4444444444444,14.3535353535354
74,"ELTE-krajcsi",3,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1172,1172,NA,"p9sarr2.png",757,"1958","diffarr","study",15,21,15.2105263157895,15.8888888888889,20.040404040404
74,"ELTE-krajcsi",4,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","None","None","",3005,3005,NA,"p4sarr2.png",757,"1958","sarr","study",4,12,13.2631578947368,13.7777777777778,13.6464646464646
74,"ELTE-krajcsi",5,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",920,920,NA,"p4sarrshacol2.png",757,"1958","sarrshacol","study",3,11.2,12.2631578947368,12.6666666666667,13.3131313131313
74,"ELTE-krajcsi",6,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",2040,2040,NA,"p5sarrsha2.png",757,"1958","sarrsha","study",4,10.8,10.8947368421053,11.2222222222222,12.8686868686869
74,"ELTE-krajcsi",7,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1049,1049,NA,"p2sarr1.png",757,"1958","sarr","study",9,11,11.2105263157895,11.5555555555556,12.6262626262626
74,"ELTE-krajcsi",8,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","left","left","",1671,1671,NA,"prototype4.png",757,"1958","prototype","study",0,0,0,0,0
74,"ELTE-krajcsi",9,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1266,1266,NA,"p5sarrsha1.png",757,"1958","sarrsha","study",5,10.8,10.9473684210526,11.5555555555556,12.9191919191919
74,"ELTE-krajcsi",10,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1200,1200,NA,"p5sarrcol1.png",757,"1958","sarrcol","study",3,10.6,11.6842105263158,12.1111111111111,13.0505050505051
74,"ELTE-krajcsi",11,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1029,1029,NA,"p8sarr2.png",757,"1958","diffarr","study",21,18.6,15.2631578947368,15.2222222222222,17.979797979798
74,"ELTE-krajcsi",12,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","None","None","",3009,3009,NA,"p5sarrshacol2.png",757,"1958","sarrshacol","study",3,10.6,10.8421052631579,11.1111111111111,12.7777777777778
74,"ELTE-krajcsi",13,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1137,1137,NA,"p8sarr1.png",757,"1958","diffarr","study",22,18.8,14.6842105263158,15.4444444444444,17.7373737373737
74,"ELTE-krajcsi",14,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1375,1375,NA,"p3sarrcol1.png",757,"1958","sarrcol","study",3,11.6,12.4736842105263,12.8888888888889,14.2323232323232
74,"ELTE-krajcsi",15,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",931,931,NA,"prototype1.png",757,"1958","prototype","study",0,0,0,0,0
74,"ELTE-krajcsi",16,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",2486,2486,NA,"p2sarr2.png",757,"1958","sarr","study",8,10.2,11.4736842105263,11.7777777777778,12.2525252525253
74,"ELTE-krajcsi",17,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",947,947,NA,"p3sarrsha2.png",757,"1958","sarrsha","study",4,11.6,11.6842105263158,12.3333333333333,13.9191919191919
74,"ELTE-krajcsi",18,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","left","left","",2236,2236,NA,"prototype4.png",757,"1958","prototype","study",0,0,0,0,0
74,"ELTE-krajcsi",19,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1848,1848,NA,"p3sarrsha1.png",757,"1958","sarrsha","study",4,11.6,11.8421052631579,12.3333333333333,13.979797979798
74,"ELTE-krajcsi",20,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1432,1432,NA,"prototype2.png",757,"1958","prototype","study",0,0,0,0,0
74,"ELTE-krajcsi",21,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",968,968,NA,"p4sarrcol2.png",757,"1958","sarrcol","study",4,12,12.7368421052632,13.1111111111111,13.7777777777778
74,"ELTE-krajcsi",22,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1631,1631,NA,"p5sarrshacol1.png",757,"1958","sarrshacol","study",3,10.2,10.8947368421053,11.3333333333333,12.6666666666667
74,"ELTE-krajcsi",23,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","None","None","",3007,3007,NA,"prototype2.png",757,"1958","prototype","study",0,0,0,0,0
74,"ELTE-krajcsi",24,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",2323,2323,NA,"p4sarrsha2.png",757,"1958","sarrsha","study",4,11.6,11.8421052631579,12.2222222222222,13.4141414141414
74,"ELTE-krajcsi",25,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",2008,2008,NA,"p9sarr1.png",757,"1958","diffarr","study",18,20.6,15.1578947368421,15.5555555555556,19.7979797979798
74,"ELTE-krajcsi",26,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","left","left","",1244,1244,NA,"prototype1.png",757,"1958","prototype","study",0,0,0,0,0
74,"ELTE-krajcsi",27,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1116,1116,NA,"p4sarrcol1.png",757,"1958","sarrcol","study",4,12.6,12.6315789473684,13.5555555555556,13.9393939393939
74,"ELTE-krajcsi",28,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","None","None","",3004,3004,NA,"prototype4.png",757,"1958","prototype","study",0,0,0,0,0
74,"ELTE-krajcsi",29,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","left","left","",1712,1712,NA,"prototype5.png",757,"1958","prototype","study",0,0,0,0,0
74,"ELTE-krajcsi",30,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1347,1347,NA,"p5sarrcol2.png",757,"1958","sarrcol","study",4,11.2,11.5263157894737,11.8888888888889,13.1111111111111
74,"ELTE-krajcsi",31,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1282,1282,NA,"p2sarrsha2.png",757,"1958","sarrsha","study",5,9.4,10,10.4444444444444,11.9292929292929
74,"ELTE-krajcsi",32,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1300,1300,NA,"p5sarr1.png",757,"1958","sarr","study",6,12.2,12.4210526315789,12.6666666666667,13.3232323232323
74,"ELTE-krajcsi",33,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1099,1099,NA,"p3sarrshacol1.png",757,"1958","sarrshacol","study",2,11,11.4736842105263,11.7777777777778,13.7272727272727
74,"ELTE-krajcsi",34,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","left","left","",2938,2938,NA,"prototype1.png",757,"1958","prototype","study",0,0,0,0,0
74,"ELTE-krajcsi",35,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1601,1601,NA,"p4sarrshacol1.png",757,"1958","sarrshacol","study",3,11.4,12.0526315789474,12.6666666666667,13.3535353535354
74,"ELTE-krajcsi",36,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","left","left","",1693,1693,NA,"prototype3.png",757,"1958","prototype","study",0,0,0,0,0
74,"ELTE-krajcsi",37,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","left","left","",1809,1809,NA,"prototype3.png",757,"1958","prototype","study",0,0,0,0,0
74,"ELTE-krajcsi",38,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",951,951,NA,"p7sarr1.png",757,"1958","diffarr","study",17,17.8,15.8421052631579,16.8888888888889,17.1919191919192
74,"ELTE-krajcsi",39,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","None","None","",3005,3005,NA,"p1sarrsha1.png",757,"1958","sarrsha","study",4,13,13.2105263157895,13.8888888888889,14.0505050505051
74,"ELTE-krajcsi",40,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",953,953,NA,"prototype5.png",757,"1958","prototype","study",0,0,0,0,0
74,"ELTE-krajcsi",41,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1069,1069,NA,"p3sarrshacol2.png",757,"1958","sarrshacol","study",3,11.4,11.4736842105263,11.8888888888889,13.7777777777778
74,"ELTE-krajcsi",42,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1430,1430,NA,"p3sarrcol2.png",757,"1958","sarrcol","study",3,12,12.2631578947368,12.7777777777778,14.2424242424242
74,"ELTE-krajcsi",43,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1117,1117,NA,"p3sarr2.png",757,"1958","sarr","study",5,12.2,13.8421052631579,14.2222222222222,14.4848484848485
74,"ELTE-krajcsi",44,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1590,1590,NA,"p2sarrsha1.png",757,"1958","sarrsha","study",4,9.8,9.63157894736842,10,11.969696969697
74,"ELTE-krajcsi",45,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1287,1287,NA,"p4sarrsha1.png",757,"1958","sarrsha","study",5,11.8,12.2105263157895,12.6666666666667,13.4848484848485
74,"ELTE-krajcsi",46,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1007,1007,NA,"p1sarrcol1.png",757,"1958","sarrcol","study",4,13,13.5789473684211,14.1111111111111,14.2020202020202
74,"ELTE-krajcsi",47,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1060,1060,NA,"p1sarrsha2.png",757,"1958","sarrsha","study",4,13,13.5789473684211,14.2222222222222,14.2020202020202
74,"ELTE-krajcsi",48,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",667,667,NA,"p7sarr2.png",757,"1958","diffarr","study",15,16.4,15.7894736842105,16.3333333333333,16.7676767676768
74,"ELTE-krajcsi",49,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",745,745,NA,"p4sarr1.png",757,"1958","sarr","study",6,12,12.7368421052632,13.2222222222222,13.4848484848485
74,"ELTE-krajcsi",50,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",586,586,NA,"p10sarr1.png",757,"1958","diffarr","study",18,17.6,14.8421052631579,14.7777777777778,17.020202020202
74,"ELTE-krajcsi",51,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",745,745,NA,"prototype3.png",757,"1958","prototype","study",0,0,0,0,0
74,"ELTE-krajcsi",52,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1153,1153,NA,"p1sarr1.png",757,"1958","sarr","study",8,13.8,13.7894736842105,14.3333333333333,14.2222222222222
74,"ELTE-krajcsi",53,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1309,1309,NA,"p1sarrcol2.png",757,"1958","sarrcol","study",3,12.8,13.8421052631579,14.4444444444444,14.1515151515152
74,"ELTE-krajcsi",54,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",769,769,NA,"p2sarrcol2.png",757,"1958","sarrcol","study",2,9.8,10.7894736842105,11,12.1616161616162
74,"ELTE-krajcsi",55,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","left","left","",2401,2401,NA,"prototype4.png",757,"1958","prototype","study",0,0,0,0,0
74,"ELTE-krajcsi",56,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",812,812,NA,"p2sarrshacol1.png",757,"1958","sarrshacol","study",2,9.4,9.8421052631579,10.4444444444444,11.9191919191919
74,"ELTE-krajcsi",57,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","None","None","",3007,3007,NA,"prototype5.png",757,"1958","prototype","study",0,0,0,0,0
74,"ELTE-krajcsi",58,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","left","left","",2337,2337,NA,"prototype2.png",757,"1958","prototype","study",0,0,0,0,0
74,"ELTE-krajcsi",59,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","left","left","",1748,1748,NA,"prototype5.png",757,"1958","prototype","study",0,0,0,0,0
74,"ELTE-krajcsi",60,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",657,657,NA,"p1sarrshacol2.png",757,"1958","sarrshacol","study",3,12.8,13.3684210526316,13.7777777777778,13.979797979798
74,"ELTE-krajcsi",61,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1037,1037,NA,"p2sarrcol1.png",757,"1958","sarrcol","study",2,10.4,10.5263157894737,11.2222222222222,12.2828282828283
74,"ELTE-krajcsi",62,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",844,844,NA,"p5sarr2.png",757,"1958","sarr","study",10,13,12.5263157894737,13.3333333333333,13.7373737373737
74,"ELTE-krajcsi",63,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",803,803,NA,"p10sarr2.png",757,"1958","diffarr","study",17,17.2,14.9473684210526,15.2222222222222,16.9090909090909
74,"ELTE-krajcsi",64,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","left","left","",1524,1524,NA,"prototype1.png",757,"1958","prototype","study",0,0,0,0,0
74,"ELTE-krajcsi",65,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","left","left","",2262,2262,NA,"prototype4.png",757,"1958","prototype","study",0,0,0,0,0
74,"ELTE-krajcsi",66,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1217,1217,NA,"p2sarrshacol2.png",757,"1958","sarrshacol","study",3,9.6,9.78947368421053,10.2222222222222,11.959595959596
74,"ELTE-krajcsi",67,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",2246,2246,NA,"p1sarr2.png",757,"1958","sarr","study",8,14.2,14.3684210526316,14.7777777777778,14.6464646464646
74,"ELTE-krajcsi",68,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1314,1314,NA,"p6sarr2.png",757,"1958","diffarr","study",12,16.2,17.6315789473684,17.8888888888889,16.4646464646465
74,"ELTE-krajcsi",69,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1326,1326,NA,"prototype2.png",757,"1958","prototype","study",0,0,0,0,0
74,"ELTE-krajcsi",70,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",1380,1380,NA,"p1sarrshacol1.png",757,"1958","sarrshacol","study",5,13.2,13.3684210526316,13.8888888888889,14.0909090909091
74,"ELTE-krajcsi",71,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","left","left","",956,956,NA,"prototype1.png",757,"1958","prototype","study",0,0,0,0,0
74,"ELTE-krajcsi",72,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","left","left","",2549,2549,NA,"prototype5.png",757,"1958","prototype","study",0,0,0,0,0
74,"ELTE-krajcsi",73,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",660,660,NA,"prototype3.png",757,"1958","prototype","study",0,0,0,0,0
74,"ELTE-krajcsi",74,NA,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","",387,387,NA,"prototype2.png",757,"1958","prototype","study",0,0,0,0,0
74,"ELTE-krajcsi",74,0,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","down","right","down",2552,387,2552,"p5sarrsha3.png",757,"1958","sarrsha","new",5,10,10.8421052631579,11.2222222222222,12.6666666666667
74,"ELTE-krajcsi",74,1,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","None","right","None",3013,387,3013,"p2sarrshacol1.png",757,"1958","sarrshacol","old",2,9.4,9.8421052631579,10.4444444444444,11.9191919191919
74,"ELTE-krajcsi",74,2,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","None","right","None",3002,387,3002,"p4sarr4.png",757,"1958","sarr","new",9,13.6,13.0526315789474,13.2222222222222,14.2222222222222
74,"ELTE-krajcsi",74,3,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","right",1040,387,1040,"p5sarrsha2.png",757,"1958","sarrsha","old",4,10.8,10.8947368421053,11.2222222222222,12.8686868686869
74,"ELTE-krajcsi",74,4,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","None","right","None",3008,387,3008,"p7sarr2.png",757,"1958","diffarr","old",15,16.4,15.7894736842105,16.3333333333333,16.7676767676768
74,"ELTE-krajcsi",74,5,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","right",1577,387,1577,"p1sarrsha4.png",757,"1958","sarrsha","new",4,12.6,13.3157894736842,13.8888888888889,14.020202020202
74,"ELTE-krajcsi",74,6,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","down","right","down",2233,387,2233,"p3sarrcol2.png",757,"1958","sarrcol","old",3,12,12.2631578947368,12.7777777777778,14.2424242424242
74,"ELTE-krajcsi",74,7,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","right",1175,387,1175,"p3sarrcol3.png",757,"1958","sarrcol","new",2,11.4,12.2105263157895,12.6666666666667,14.020202020202
74,"ELTE-krajcsi",74,8,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","None","right","None",3005,387,3005,"p1sarrsha1.png",757,"1958","sarrsha","old",4,13,13.2105263157895,13.8888888888889,14.0505050505051
74,"ELTE-krajcsi",74,9,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","right",1949,387,1949,"p4sarr1.png",757,"1958","sarr","old",6,12,12.7368421052632,13.2222222222222,13.4848484848485
74,"ELTE-krajcsi",74,10,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","right",1092,387,1092,"p9sarr2.png",757,"1958","diffarr","old",15,21,15.2105263157895,15.8888888888889,20.040404040404
74,"ELTE-krajcsi",74,11,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","right",957,387,957,"p1sarr2.png",757,"1958","sarr","old",8,14.2,14.3684210526316,14.7777777777778,14.6464646464646
74,"ELTE-krajcsi",74,12,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","left","right","left",1910,387,1910,"p3sarrcol4.png",757,"1958","sarrcol","new",2,10.8,12.4736842105263,13.4444444444444,13.8282828282828
74,"ELTE-krajcsi",74,13,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","right",1066,387,1066,"p2sarrshacol2.png",757,"1958","sarrshacol","old",3,9.6,9.78947368421053,10.2222222222222,11.959595959596
74,"ELTE-krajcsi",74,14,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","right",1256,387,1256,"p6sarr1.png",757,"1958","diffarr","old",11,17.2,18.1578947368421,18.3333333333333,17.0505050505051
74,"ELTE-krajcsi",74,15,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","right",1565,387,1565,"p4sarrshacol3.png",757,"1958","sarrshacol","new",4,11.8,11.8947368421053,12.6666666666667,13.3131313131313
74,"ELTE-krajcsi",74,16,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","right",2264,387,2264,"p4sarrshacol4.png",757,"1958","sarrshacol","new",3,11.2,11.7368421052632,12.2222222222222,13.2424242424242
74,"ELTE-krajcsi",74,17,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","left","right","left",1469,387,1469,"p2sarrcol1.png",757,"1958","sarrcol","old",2,10.4,10.5263157894737,11.2222222222222,12.2828282828283
74,"ELTE-krajcsi",74,18,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","right",1352,387,1352,"p1sarr4.png",757,"1958","sarr","new",8,13.4,14.6315789473684,15.1111111111111,14.3737373737374
74,"ELTE-krajcsi",74,19,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","right",1402,387,1402,"p10sarr1.png",757,"1958","diffarr","old",18,17.6,14.8421052631579,14.7777777777778,17.020202020202
74,"ELTE-krajcsi",74,20,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","right",730,387,730,"p8sarr3.png",757,"1958","diffarr","new",22,18.2,15.2631578947368,15.6666666666667,17.7777777777778
74,"ELTE-krajcsi",74,21,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","right",813,387,813,"p9sarr4.png",757,"1958","diffarr","new",14,20.6,15.3684210526316,15.8888888888889,19.7575757575758
74,"ELTE-krajcsi",74,22,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","right",1044,387,1044,"p5sarrcol2.png",757,"1958","sarrcol","old",4,11.2,11.5263157894737,11.8888888888889,13.1111111111111
74,"ELTE-krajcsi",74,23,"Wed Dec 09 2020 07:59:54 GMT+0100 (Central European Standard Time)","right","right","right",2254,387,2254,"p7sarr4.png",757,"1958","diffarr","new",17,18,15.9473684210526,16.3333333333333,17.2828282828283
