"","cell1","cell2","cell3","cell4","cell5","cell6","cell7","cell8","cell9","count_famrecall","count_prestudy_sequence","count_study_response","count_test_response","date_startdate","date_starttime","multichar_knowresp","p2dur","plc1","plc1c","plc1s","plc1sh","plc1x","plc1y","plc2","plc2c","plc2s","plc2sh","plc2x","plc2y","plc3","plc3c","plc3s","plc3sh","plc3x","plc3y","plc4","plc4c","plc4s","plc4sh","plc4x","plc4y","plc5","plc5c","plc5s","plc5sh","plc5x","plc5y","plcundefined","plcundefineds","plcundefinedsh","plcundefinedx","plcundefinedy","response_study_response","response_test_response","response_time_study_response","response_time_test_response","rtnr","sessionid","stim","type","tq"
"1058",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,41,NA,"16-09-23","23:19:10","vlmyjf",0,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"None","",3004,NA,0,1697491181942,"prototype3.png","prototype","study"
"1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,42,NA,"16-09-23","23:19:10","vlmyjf",2015,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",985,NA,0,1697491181942,"p4sarrsha1.png","sarrsha","study"
"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,43,NA,"16-09-23","23:19:10","vlmyjf",1934,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1066,NA,0,1697491181942,"p1sarrcol2.png","sarrcol","study"
"1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,44,NA,"16-09-23","23:19:10","vlmyjf",2011,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",989,NA,0,1697491181942,"prototype4.png","prototype","study"
"1062",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,45,NA,"16-09-23","23:19:10","vlmyjf",2019,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",981,NA,0,1697491181942,"p9sarr1.png","diffarr","study"
"1063",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,46,NA,"16-09-23","23:19:10","vlmyjf",562,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",2438,NA,0,1697491181942,"prototype3.png","prototype","study"
"1064",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,47,NA,"16-09-23","23:19:10","vlmyjf",1623,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1377,NA,0,1697491181942,"p7sarr2.png","diffarr","study"
"1065",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,48,NA,"16-09-23","23:19:10","vlmyjf",1367,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1633,NA,0,1697491181942,"p1sarrcol1.png","sarrcol","study"
"1066",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,49,NA,"16-09-23","23:19:10","vlmyjf",2277,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",723,NA,0,1697491181942,"p1sarrsha1.png","sarrsha","study"
"1067",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,50,NA,"16-09-23","23:19:10","vlmyjf",1412,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1588,NA,0,1697491181942,"p2sarrshacol2.png","sarrshacol","study"
"1068",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,51,NA,"16-09-23","23:19:10","vlmyjf",0,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"None","",3008,NA,0,1697491181942,"prototype2.png","prototype","study"
"1069",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,52,NA,"16-09-23","23:19:10","vlmyjf",2267,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",733,NA,0,1697491181942,"p1sarrshacol1.png","sarrshacol","study"
"1070",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,53,NA,"16-09-23","23:19:10","vlmyjf",1101,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1899,NA,0,1697491181942,"prototype3.png","prototype","study"
"1071",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,54,NA,"16-09-23","23:19:10","vlmyjf",2348,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",652,NA,0,1697491181942,"p8sarr1.png","diffarr","study"
"1072",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,55,NA,"16-09-23","23:19:10","vlmyjf",1387,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1613,NA,0,1697491181942,"prototype4.png","prototype","study"
"1073",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,56,NA,"16-09-23","23:19:10","vlmyjf",2116,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",884,NA,0,1697491181942,"p4sarrsha2.png","sarrsha","study"
"1074",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,57,NA,"16-09-23","23:19:10","vlmyjf",1460,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1540,NA,0,1697491181942,"p2sarrshacol1.png","sarrshacol","study"
"1075",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,58,NA,"16-09-23","23:19:10","vlmyjf",2234,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",766,NA,0,1697491181942,"p1sarr2.png","sarr","study"
"1076",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,NA,"16-09-23","23:19:10","vlmyjf",2330,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",670,NA,0,1697491181942,"p4sarrcol1.png","sarrcol","study"
"1077",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,0,"16-09-23","23:19:10","vlmyjf",904,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",670,2096,0,1697491181942,"p2sarrshacol1.png","sarrshacol","old"
"1078",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,1,"16-09-23","23:19:10","vlmyjf",0,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","None",670,3008,0,1697491181942,"p4sarr4.png","sarr","new"
"1079",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,2,"16-09-23","23:19:10","vlmyjf",814,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",670,2186,0,1697491181942,"p7sarr2.png","diffarr","old"
"1080",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,3,"16-09-23","23:19:10","vlmyjf",1505,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","down",670,1495,0,1697491181942,"p1sarrsha4.png","sarrsha","new"
"1081",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,4,"16-09-23","23:19:10","vlmyjf",0,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","None",670,3003,0,1697491181942,"p3sarrcol2.png","sarrcol","old"
"1082",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,5,"16-09-23","23:19:10","vlmyjf",1165,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",670,1835,0,1697491181942,"p3sarrcol3.png","sarrcol","new"
"1083",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,6,"16-09-23","23:19:10","vlmyjf",445,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",670,2555,0,1697491181942,"p1sarrsha1.png","sarrsha","old"
"1084",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,7,"16-09-23","23:19:10","vlmyjf",723,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",670,2277,0,1697491181942,"p4sarr1.png","sarr","old"
"1085",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,8,"16-09-23","23:19:10","vlmyjf",593,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","down",670,2407,0,1697491181942,"p9sarr2.png","diffarr","old"
"1086",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,9,"16-09-23","23:19:10","vlmyjf",265,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","down",670,2735,0,1697491181942,"p1sarr2.png","sarr","old"
"1087",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,10,"16-09-23","23:19:10","vlmyjf",803,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",670,2197,0,1697491181942,"p3sarrcol4.png","sarrcol","new"
"1088",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,11,"16-09-23","23:19:10","vlmyjf",1674,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",670,1326,0,1697491181942,"p2sarrshacol2.png","sarrshacol","old"
"1089",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,12,"16-09-23","23:19:10","vlmyjf",893,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",670,2107,0,1697491181942,"p6sarr1.png","diffarr","old"
"1090",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,13,"16-09-23","23:19:10","vlmyjf",336,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",670,2664,0,1697491181942,"p4sarrshacol3.png","sarrshacol","new"
"1091",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,14,"16-09-23","23:19:10","vlmyjf",1614,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",670,1386,0,1697491181942,"p4sarrshacol4.png","sarrshacol","new"
"1092",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,15,"16-09-23","23:19:10","vlmyjf",775,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",670,2225,0,1697491181942,"p2sarrcol1.png","sarrcol","old"
"1093",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,16,"16-09-23","23:19:10","vlmyjf",637,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",670,2363,0,1697491181942,"p1sarr4.png","sarr","new"
"1094",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,17,"16-09-23","23:19:10","vlmyjf",0,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","None",670,3006,0,1697491181942,"p8sarr3.png","diffarr","new"
"1095",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,18,"16-09-23","23:19:10","vlmyjf",1637,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",670,1363,0,1697491181942,"p9sarr4.png","diffarr","new"
"1096",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,19,"16-09-23","23:19:10","vlmyjf",1274,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",670,1726,0,1697491181942,"p7sarr4.png","diffarr","new"
"1097",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,20,"16-09-23","23:19:10","vlmyjf",1082,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",670,1918,0,1697491181942,"p3sarrsha3.png","sarrsha","new"
"1098",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,21,"16-09-23","23:19:10","vlmyjf",739,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",670,2261,0,1697491181942,"p8sarr4.png","diffarr","new"
"1099",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,22,"16-09-23","23:19:10","vlmyjf",1842,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",670,1158,0,1697491181942,"p2sarrshacol4.png","sarrshacol","new"
"1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,23,"16-09-23","23:19:10","vlmyjf",1542,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",670,1458,0,1697491181942,"p4sarrshacol1.png","sarrshacol","old"
"1101",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,24,"16-09-23","23:19:10","vlmyjf",566,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","down",670,2434,0,1697491181942,"p1sarrshacol3.png","sarrshacol","new"
"1102",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,25,"16-09-23","23:19:10","vlmyjf",1214,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",670,1786,0,1697491181942,"p2sarrsha1.png","sarrsha","old"
"1103",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,26,"16-09-23","23:19:10","vlmyjf",908,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",670,2092,0,1697491181942,"p3sarr2.png","sarr","old"
"1104",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,27,"16-09-23","23:19:10","vlmyjf",713,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",670,2287,0,1697491181942,"p3sarrshacol3.png","sarrshacol","new"
"1105",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,28,"16-09-23","23:19:10","vlmyjf",2128,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",670,872,0,1697491181942,"p2sarrcol4.png","sarrcol","new"
"1106",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,29,"16-09-23","23:19:10","vlmyjf",1454,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",670,1546,0,1697491181942,"p8sarr2.png","diffarr","old"
"1107",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,30,"16-09-23","23:19:10","vlmyjf",1270,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",670,1730,0,1697491181942,"p7sarr1.png","diffarr","old"
"1108",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,31,"16-09-23","23:19:10","vlmyjf",1096,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","down",670,1904,0,1697491181942,"p1sarrcol4.png","sarrcol","new"
"1109",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,32,"16-09-23","23:19:10","vlmyjf",590,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",670,2410,0,1697491181942,"p3sarrsha4.png","sarrsha","new"
"1110",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,33,"16-09-23","23:19:10","vlmyjf",1684,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",670,1316,0,1697491181942,"p3sarr1.png","sarr","old"
"1111",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,34,"16-09-23","23:19:10","vlmyjf",1781,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",670,1219,0,1697491181942,"p2sarrsha3.png","sarrsha","new"
"1112",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,35,"16-09-23","23:19:10","vlmyjf",1381,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",670,1619,0,1697491181942,"p9sarr3.png","diffarr","new"
"1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,36,"16-09-23","23:19:10","vlmyjf",1084,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","down",670,1916,0,1697491181942,"p4sarrcol1.png","sarrcol","old"
"1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,37,"16-09-23","23:19:10","vlmyjf",947,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",670,2053,0,1697491181942,"p3sarr3.png","sarr","new"
"1115",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,38,"16-09-23","23:19:10","vlmyjf",1261,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",670,1739,0,1697491181942,"p2sarr3.png","sarr","new"
"1116",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,39,"16-09-23","23:19:10","vlmyjf",159,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",670,2841,0,1697491181942,"p4sarr2.png","sarr","old"
"1117",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,40,"16-09-23","23:19:10","vlmyjf",2154,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",670,846,0,1697491181942,"p2sarrshacol3.png","sarrshacol","new"
"1118",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,41,"16-09-23","23:19:10","vlmyjf",1325,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",670,1675,0,1697491181942,"p2sarrcol2.png","sarrcol","old"
"1119",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,42,"16-09-23","23:19:10","vlmyjf",1450,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",670,1550,0,1697491181942,"p4sarrsha3.png","sarrsha","new"
"1120",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,43,"16-09-23","23:19:10","vlmyjf",2180,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",670,820,0,1697491181942,"p4sarrsha1.png","sarrsha","old"
"1121",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,44,"16-09-23","23:19:10","vlmyjf",846,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","down",670,2154,0,1697491181942,"p1sarrsha3.png","sarrsha","new"
"1122",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,45,"16-09-23","23:19:10","vlmyjf",211,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",670,2789,0,1697491181942,"p3sarrshacol2.png","sarrshacol","old"
"1123",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,46,"16-09-23","23:19:10","vlmyjf",1585,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",670,1415,0,1697491181942,"p3sarrsha1.png","sarrsha","old"
"1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,47,"16-09-23","23:19:10","vlmyjf",842,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","down",670,2158,0,1697491181942,"p1sarrcol2.png","sarrcol","old"
"1125",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,48,"16-09-23","23:19:10","vlmyjf",1581,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",670,1419,0,1697491181942,"p6sarr4.png","diffarr","new"
"1126",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,49,"16-09-23","23:19:10","vlmyjf",988,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",670,2012,0,1697491181942,"p6sarr3.png","diffarr","new"
"1127",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,50,"16-09-23","23:19:10","vlmyjf",851,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","down",670,2149,0,1697491181942,"p4sarr3.png","sarr","new"
"1128",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,51,"16-09-23","23:19:10","vlmyjf",1415,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",670,1585,0,1697491181942,"p1sarrsha2.png","sarrsha","old"
