acc,accuracy,average_response_time,avg_rt,background,bidi,browser_codename,browser_name,browser_version,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_number_input_1,correct_study_response,count_end,count_experiment,count_famrecall,count_get_input_loop_1,count_get_input_sequence_1,count_init_1,count_neptun_textinput,count_number_input_1,count_osweb,count_prestudy,count_prestudy_isi,count_prestudy_sequence,count_prestudy_stimpres,count_process_input_1,count_recall,count_recallcounter,count_recalltest_start,count_show_input_1,count_start,count_study,count_study_getresptime,count_study_isi,count_study_logger,count_study_response,count_study_sequence,count_study_start,count_study_stimp2,count_study_stimpres,count_test,count_test_start,count_textinp_1,date_startdate,date_startdateUTC,date_starttime,datetime,description,disable_garbage_collection,empty_column,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,fampict,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,jatosStudyResultId,jatosVersion,keyboard_backend,mouse_backend,multichar_knowresp,opensesame_codename,opensesame_version,p2dur,penwidth,repeat_cycle,response,response_number_input_1,response_start,response_study_response,response_study_start,response_time,response_time_number_input_1,response_time_start,response_time_study_response,response_time_study_start,round_decimals,rtnr,sampler_backend,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,sessionid,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stim,subject_nr,subject_parity,system_os,time_famrecall,time_get_input_loop_1,time_init_1,time_number_input_1,time_prestudy,time_prestudy_isi,time_prestudy_stimpres,time_process_input_1,time_show_input_1,time_start,time_study,time_study_getresptime,time_study_isi,time_study_logger,time_study_response,time_study_start,time_study_stimp2,time_study_stimpres,time_test,time_textinp_1,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
0,0,1127,1127,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,18,0,0,18,0,0,19,19,19,18,0,0,0,18,0,0,52,52,52,52,52,0,52,52,0,0,0,05-09-23,05-09-23,21:32:02,Thu Oct 05 2023 21:32:02 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1972,3.5.8,legacy,xpyriment,_jn7gi0,osweb,1.4.0,1850,1,0,left,enter,enter,left,enter,1150,768,10472,1150,28265,2,0,legacy,728,1366,24,768,24,0,0,1366,1696534414609,1024,2,48000,-16,experiment,p4sarrsha2.png,1,odd,Win32,119,119,105,16881,119,117253,114245,17658,16881,17660,119,384372,386238,387755,383213,118770,384373,383213,119,17659,GNET_4stim_recallt_idinput_-_STUDY,0,81135,72,yes,1366
0,0,1131,1131,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,18,0,0,18,0,0,19,19,19,18,0,0,0,18,0,0,53,53,53,53,53,0,53,53,0,0,0,05-09-23,05-09-23,21:32:02,Thu Oct 05 2023 21:32:02 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1972,3.5.8,legacy,xpyriment,_jn7gi0,osweb,1.4.0,1578,1,0,left,enter,enter,left,enter,1422,768,10472,1422,28265,2,0,legacy,728,1366,24,768,24,0,0,1366,1696534414609,1024,2,48000,-16,experiment,p6sarr2.png,1,odd,Win32,119,119,105,16881,119,117253,114245,17658,16881,17660,119,389188,390771,392288,387763,118770,389189,387763,119,17659,GNET_4stim_recallt_idinput_-_STUDY,0,82557,73,yes,1366
0,0,1124,1124,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,18,0,0,18,0,0,19,19,19,18,0,0,0,18,0,0,54,54,54,54,54,0,54,54,0,0,0,05-09-23,05-09-23,21:32:02,Thu Oct 05 2023 21:32:02 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1972,3.5.8,legacy,xpyriment,_jn7gi0,osweb,1.4.0,2380,1,0,right,enter,enter,right,enter,620,768,10472,620,28265,2,0,legacy,728,1366,24,768,24,0,0,1366,1696534414609,1024,2,48000,-16,experiment,p2sarr1.png,1,odd,Win32,119,119,105,16881,119,117253,114245,17658,16881,17660,119,392921,395304,396821,392293,118770,392922,392293,119,17659,GNET_4stim_recallt_idinput_-_STUDY,0,83177,74,yes,1366
0,0,1121,1121,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,18,0,0,18,0,0,19,19,19,18,0,0,0,18,0,0,55,55,55,55,55,0,55,55,0,0,0,05-09-23,05-09-23,21:32:02,Thu Oct 05 2023 21:32:02 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1972,3.5.8,legacy,xpyriment,_jn7gi0,osweb,1.4.0,2124,1,0,left,enter,enter,left,enter,876,768,10472,876,28265,2,0,legacy,728,1366,24,768,24,0,0,1366,1696534414609,1024,2,48000,-16,experiment,prototype3.png,1,odd,Win32,119,119,105,16881,119,117253,114245,17658,16881,17660,119,397707,399837,401354,396825,118770,397708,396825,119,17659,GNET_4stim_recallt_idinput_-_STUDY,0,84053,75,yes,1366
0,0,1118,1118,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,18,0,0,18,0,0,19,19,19,18,0,0,0,18,0,0,56,56,56,56,56,0,56,56,0,0,0,05-09-23,05-09-23,21:32:02,Thu Oct 05 2023 21:32:02 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1972,3.5.8,legacy,xpyriment,_jn7gi0,osweb,1.4.0,2084,1,0,left,enter,enter,left,enter,916,768,10472,916,28265,2,0,legacy,728,1366,24,768,24,0,0,1366,1696534414609,1024,2,48000,-16,experiment,prototype2.png,1,odd,Win32,119,119,105,16881,119,117253,114245,17658,16881,17660,119,402287,404387,405904,401358,118770,402288,401358,119,17659,GNET_4stim_recallt_idinput_-_STUDY,0,84969,76,yes,1366
0,0,1112,1112,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,18,0,0,18,0,0,19,19,19,18,0,0,0,18,0,0,57,57,57,57,57,0,57,57,0,0,0,05-09-23,05-09-23,21:32:02,Thu Oct 05 2023 21:32:02 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1972,3.5.8,legacy,xpyriment,_jn7gi0,osweb,1.4.0,2319,1,0,right,enter,enter,right,enter,681,768,10472,681,28265,2,0,legacy,728,1366,24,768,24,0,0,1366,1696534414609,1024,2,48000,-16,experiment,p3sarrshacol2.png,1,odd,Win32,119,119,105,16881,119,117253,114245,17658,16881,17660,119,406604,408937,410453,405910,118770,406605,405910,119,17659,GNET_4stim_recallt_idinput_-_STUDY,0,85650,77,yes,1366
0,0,1115,1115,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,18,0,0,18,0,0,19,19,19,18,0,0,0,18,0,0,58,58,58,58,58,0,58,58,0,0,0,05-09-23,05-09-23,21:32:02,Thu Oct 05 2023 21:32:02 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1972,3.5.8,legacy,xpyriment,_jn7gi0,osweb,1.4.0,1693,1,0,left,enter,enter,left,enter,1307,768,10472,1307,28265,2,0,legacy,728,1366,24,768,24,0,0,1366,1696534414609,1024,2,48000,-16,experiment,p3sarrshacol1.png,1,odd,Win32,119,119,105,16881,119,117253,114245,17658,16881,17660,119,411787,413487,415003,410467,118770,411787,410467,119,17659,GNET_4stim_recallt_idinput_-_STUDY,0,86957,78,yes,1366
0,0,1107,1107,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,18,0,0,18,0,0,19,19,19,18,0,0,0,18,0,0,59,59,59,59,59,0,59,59,0,0,0,05-09-23,05-09-23,21:32:02,Thu Oct 05 2023 21:32:02 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1972,3.5.8,legacy,xpyriment,_jn7gi0,osweb,1.4.0,2487,1,0,right,enter,enter,right,enter,513,768,10472,513,28265,2,0,legacy,728,1366,24,768,24,0,0,1366,1696534414609,1024,2,48000,-16,experiment,p8sarr2.png,1,odd,Win32,119,119,105,16881,119,117253,114245,17658,16881,17660,119,415536,418036,419553,415009,118770,415537,415009,119,17659,GNET_4stim_recallt_idinput_-_STUDY,0,87470,79,yes,1366
,,,,,,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-09-23,05-09-23,19:18:52,,,,,0,0,,0,0,0,,,,,,,,,,,1965,3.5.8,,,vm6jvo,,,,,,,,,,,,,,,,,,,728,1366,24,768,24,0,0,1366,,,,,,,,,,Win32,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,719,719,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,48,0,0,48,0,0,19,19,19,48,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,05-09-23,05-09-23,19:18:52,Thu Oct 05 2023 19:18:52 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1965,3.5.8,legacy,xpyriment,vm6jvo,osweb,1.4.0,0,1,0,None,enter,space,None,space,3004,2508,13850,3004,37659,2,0,legacy,728,1366,24,768,24,0,0,1366,1696526419314,1024,2,48000,-16,experiment,p7sarr2.png,0,even,Win32,249,249,216,31892,249,137449,134433,34403,31892,34406,249,179684,179688,181201,176680,138973,179687,176680,249,34404,GNET_4stim_recallt_idinput_-_STUDY,0,35963,50,yes,1366
0,0,752,752,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,48,0,0,48,0,0,19,19,19,48,0,0,0,48,0,0,1,1,1,1,1,0,1,1,0,0,0,05-09-23,05-09-23,19:18:52,Thu Oct 05 2023 19:18:52 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1965,3.5.8,legacy,xpyriment,vm6jvo,osweb,1.4.0,623,1,0,left,enter,space,left,space,2377,2508,13850,2377,37659,2,0,legacy,728,1366,24,768,24,0,0,1366,1696526419314,1024,2,48000,-16,experiment,p2sarrsha2.png,0,even,Win32,249,249,216,31892,249,137449,134433,34403,31892,34406,249,183603,184236,185737,181218,138973,183607,181218,249,34404,GNET_4stim_recallt_idinput_-_STUDY,0,38340,51,yes,1366
0,0,779,779,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,48,0,0,48,0,0,19,19,19,48,0,0,0,48,0,0,2,2,2,2,2,0,2,2,0,0,0,05-09-23,05-09-23,19:18:52,Thu Oct 05 2023 19:18:52 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1965,3.5.8,legacy,xpyriment,vm6jvo,osweb,1.4.0,821,1,0,left,enter,space,left,space,2179,2508,13850,2179,37659,2,0,legacy,728,1366,24,768,24,0,0,1366,1696526419314,1024,2,48000,-16,experiment,prototype1.png,0,even,Win32,249,249,216,31892,249,137449,134433,34403,31892,34406,249,187937,188772,190288,185757,138973,187941,185756,249,34404,GNET_4stim_recallt_idinput_-_STUDY,0,40519,52,yes,1366
0,0,779,779,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,48,0,0,48,0,0,19,19,19,48,0,0,0,48,0,0,3,3,3,3,3,0,3,3,0,0,0,05-09-23,05-09-23,19:18:52,Thu Oct 05 2023 19:18:52 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1965,3.5.8,legacy,xpyriment,vm6jvo,osweb,1.4.0,2223,1,0,right,enter,space,right,space,777,2508,13850,777,37659,2,0,legacy,728,1366,24,768,24,0,0,1366,1696526419314,1024,2,48000,-16,experiment,prototype3.png,0,even,Win32,249,249,216,31892,249,137449,134433,34403,31892,34406,249,191089,193323,194824,190300,138973,191093,190300,249,34404,GNET_4stim_recallt_idinput_-_STUDY,0,41296,53,yes,1366
0,0,788,788,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,48,0,0,48,0,0,19,19,19,48,0,0,0,48,0,0,4,4,4,4,4,0,4,4,0,0,0,05-09-23,05-09-23,19:18:52,Thu Oct 05 2023 19:18:52 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1965,3.5.8,legacy,xpyriment,vm6jvo,osweb,1.4.0,1756,1,0,left,enter,space,left,space,1244,2508,13850,1244,37659,2,0,legacy,728,1366,24,768,24,0,0,1366,1696526419314,1024,2,48000,-16,experiment,prototype4.png,0,even,Win32,249,249,216,31892,249,137449,134433,34403,31892,34406,249,196091,197858,199359,194835,138973,196093,194835,249,34404,GNET_4stim_recallt_idinput_-_STUDY,0,42540,54,yes,1366
0,0,825,825,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,48,0,0,48,0,0,19,19,19,48,0,0,0,48,0,0,5,5,5,5,5,0,5,5,0,0,0,05-09-23,05-09-23,19:18:52,Thu Oct 05 2023 19:18:52 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1965,3.5.8,legacy,xpyriment,vm6jvo,osweb,1.4.0,145,1,0,right,enter,space,right,space,2855,2508,13850,2855,37659,2,0,legacy,728,1366,24,768,24,0,0,1366,1696526419314,1024,2,48000,-16,experiment,p3sarr1.png,0,even,Win32,249,249,216,31892,249,137449,134433,34403,31892,34406,249,202227,202380,203895,199370,138973,202230,199370,249,34404,GNET_4stim_recallt_idinput_-_STUDY,0,45395,55,yes,1366
0,0,864,864,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,48,0,0,48,0,0,19,19,19,48,0,0,0,48,0,0,6,6,6,6,6,0,6,6,0,0,0,05-09-23,05-09-23,19:18:52,Thu Oct 05 2023 19:18:52 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1965,3.5.8,legacy,xpyriment,vm6jvo,osweb,1.4.0,0,1,0,None,enter,space,None,space,3009,2508,13850,3009,37659,2,0,legacy,728,1366,24,768,24,0,0,1366,1696526419314,1024,2,48000,-16,experiment,p3sarr2.png,0,even,Win32,249,249,216,31892,249,137449,134433,34403,31892,34406,249,206913,206915,208430,203904,138973,206915,203904,249,34404,GNET_4stim_recallt_idinput_-_STUDY,0,48404,56,yes,1366
0,0,868,868,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,48,0,0,48,0,0,19,19,19,48,0,0,0,48,0,0,7,7,7,7,7,0,7,7,0,0,0,05-09-23,05-09-23,19:18:52,Thu Oct 05 2023 19:18:52 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1965,3.5.8,legacy,xpyriment,vm6jvo,osweb,1.4.0,1921,1,0,left,enter,space,left,space,1079,2508,13850,1079,37659,2,0,legacy,728,1366,24,768,24,0,0,1366,1696526419314,1024,2,48000,-16,experiment,prototype4.png,0,even,Win32,249,249,216,31892,249,137449,134433,34403,31892,34406,249,209531,211465,212982,208440,138973,209533,208440,249,34404,GNET_4stim_recallt_idinput_-_STUDY,0,49483,57,yes,1366
0,0,883,883,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,48,0,0,48,0,0,19,19,19,48,0,0,0,48,0,0,8,8,8,8,8,0,8,8,0,0,0,05-09-23,05-09-23,19:18:52,Thu Oct 05 2023 19:18:52 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1965,3.5.8,legacy,xpyriment,vm6jvo,osweb,1.4.0,1274,1,0,left,enter,space,left,space,1726,2508,13850,1726,37659,2,0,legacy,728,1366,24,768,24,0,0,1366,1696526419314,1024,2,48000,-16,experiment,prototype4.png,0,even,Win32,249,249,216,31892,249,137449,134433,34403,31892,34406,249,214733,216017,217534,212991,138973,214735,212991,249,34404,GNET_4stim_recallt_idinput_-_STUDY,0,51209,58,yes,1366
0,0,919,919,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,48,0,0,48,0,0,19,19,19,48,0,0,0,48,0,0,9,9,9,9,9,0,9,9,0,0,0,05-09-23,05-09-23,19:18:52,Thu Oct 05 2023 19:18:52 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1965,3.5.8,legacy,xpyriment,vm6jvo,osweb,1.4.0,0,1,0,None,enter,space,None,space,3007,2508,13850,3007,37659,2,0,legacy,728,1366,24,768,24,0,0,1366,1696526419314,1024,2,48000,-16,experiment,p1sarrsha1.png,0,even,Win32,249,249,216,31892,249,137449,134433,34403,31892,34406,249,220552,220555,222069,217545,138973,220555,217545,249,34404,GNET_4stim_recallt_idinput_-_STUDY,0,54216,59,yes,1366
0,0,924,924,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,48,0,0,48,0,0,19,19,19,48,0,0,0,48,0,0,10,10,10,10,10,0,10,10,0,0,0,05-09-23,05-09-23,19:18:52,Thu Oct 05 2023 19:18:52 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1965,3.5.8,legacy,xpyriment,vm6jvo,osweb,1.4.0,1792,1,0,left,enter,space,left,space,1208,2508,13850,1208,37659,2,0,legacy,728,1366,24,768,24,0,0,1366,1696526419314,1024,2,48000,-16,experiment,prototype4.png,0,even,Win32,249,249,216,31892,249,137449,134433,34403,31892,34406,249,223287,225088,226590,222078,138973,223292,222078,249,34404,GNET_4stim_recallt_idinput_-_STUDY,0,55424,60,yes,1366
0,0,930,930,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,48,0,0,48,0,0,19,19,19,48,0,0,0,48,0,0,11,11,11,11,11,0,11,11,0,0,0,05-09-23,05-09-23,19:18:52,Thu Oct 05 2023 19:18:52 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1965,3.5.8,legacy,xpyriment,vm6jvo,osweb,1.4.0,1710,1,0,left,enter,space,left,space,1290,2508,13850,1290,37659,2,0,legacy,728,1366,24,768,24,0,0,1366,1696526419314,1024,2,48000,-16,experiment,prototype4.png,0,even,Win32,249,249,216,31892,249,137449,134433,34403,31892,34406,249,227889,229606,231108,226597,138973,227894,226597,249,34404,GNET_4stim_recallt_idinput_-_STUDY,0,56714,61,yes,1366
0,0,939,939,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,48,0,0,48,0,0,19,19,19,48,0,0,0,48,0,0,12,12,12,12,12,0,12,12,0,0,0,05-09-23,05-09-23,19:18:52,Thu Oct 05 2023 19:18:52 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1965,3.5.8,legacy,xpyriment,vm6jvo,osweb,1.4.0,1481,1,0,right,enter,space,right,space,1519,2508,13850,1519,37659,2,0,legacy,728,1366,24,768,24,0,0,1366,1696526419314,1024,2,48000,-16,experiment,p8sarr1.png,0,even,Win32,249,249,216,31892,249,137449,134433,34403,31892,34406,249,232658,234159,235660,231127,138973,232662,231127,249,34404,GNET_4stim_recallt_idinput_-_STUDY,0,58233,62,yes,1366
0,0,963,963,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,48,0,0,48,0,0,19,19,19,48,0,0,0,48,0,0,13,13,13,13,13,0,13,13,0,0,0,05-09-23,05-09-23,19:18:52,Thu Oct 05 2023 19:18:52 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1965,3.5.8,legacy,xpyriment,vm6jvo,osweb,1.4.0,560,1,0,right,enter,space,right,space,2440,2508,13850,2440,37659,2,0,legacy,728,1366,24,768,24,0,0,1366,1696526419314,1024,2,48000,-16,experiment,p2sarrcol2.png,0,even,Win32,249,249,216,31892,249,137449,134433,34403,31892,34406,249,238144,238711,240213,235693,138973,238147,235693,249,34404,GNET_4stim_recallt_idinput_-_STUDY,0,60673,63,yes,1366
0,0,975,975,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,48,0,0,48,0,0,19,19,19,48,0,0,0,48,0,0,14,14,14,14,14,0,14,14,0,0,0,05-09-23,05-09-23,19:18:52,Thu Oct 05 2023 19:18:52 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1965,3.5.8,legacy,xpyriment,vm6jvo,osweb,1.4.0,1302,1,0,right,enter,space,right,space,1698,2508,13850,1698,37659,2,0,legacy,728,1366,24,768,24,0,0,1366,1696526419314,1024,2,48000,-16,experiment,p2sarr2.png,0,even,Win32,249,249,216,31892,249,137449,134433,34403,31892,34406,249,241929,243247,244763,240220,138973,241934,240220,249,34404,GNET_4stim_recallt_idinput_-_STUDY,0,62371,64,yes,1366
0,0,997,997,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,48,0,0,48,0,0,19,19,19,48,0,0,0,48,0,0,15,15,15,15,15,0,15,15,0,0,0,05-09-23,05-09-23,19:18:52,Thu Oct 05 2023 19:18:52 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1965,3.5.8,legacy,xpyriment,vm6jvo,osweb,1.4.0,535,1,0,right,enter,space,right,space,2465,2508,13850,2465,37659,2,0,legacy,728,1366,24,768,24,0,0,1366,1696526419314,1024,2,48000,-16,experiment,p9sarr1.png,0,even,Win32,249,249,216,31892,249,137449,134433,34403,31892,34406,249,247248,247799,249316,244772,138973,247252,244772,249,34404,GNET_4stim_recallt_idinput_-_STUDY,0,64836,65,yes,1366
